antecedents,consequents,support,confidence,lift
"Apples,Milk",Potatoes,0.02,0.33333333333333337,2.2222222222222228
"Apples,Water",Milk,0.02,0.33333333333333337,2.2222222222222228
"Bananas,Soap",Potatoes,0.02,0.33333333333333337,2.2222222222222228
"Beef,Shampoo",Milk,0.02,0.33333333333333337,2.2222222222222228
"Beef,Shampoo",Tomatoes,0.02,0.33333333333333337,2.2222222222222228
"Bread,Eggs",Cheese,0.02,0.33333333333333337,2.2222222222222228
"Butter,Toothpaste",Cheese,0.02,0.33333333333333337,2.2222222222222228
"Butter,Toothpaste",Tomatoes,0.02,0.33333333333333337,2.2222222222222228
"Cereal,Soap",Tomatoes,0.02,0.33333333333333337,2.2222222222222228
"Chicken,Eggs",Milk,0.02,0.33333333333333337,2.2222222222222228
"Chicken,Shampoo",Tomatoes,0.02,0.33333333333333337,2.2222222222222228
"Cookies,Onions",Potatoes,0.02,0.33333333333333337,2.2222222222222228
"Cookies,Soap",Tomatoes,0.02,0.33333333333333337,2.2222222222222228
"Detergent,Eggs",Tomatoes,0.02,0.33333333333333337,2.2222222222222228
"Onions,Shampoo",Tomatoes,0.02,0.33333333333333337,2.2222222222222228
"Shampoo,Toothpaste",Tomatoes,0.02,0.33333333333333337,2.2222222222222228
"Tomatoes,Toothpaste",Milk,0.02,0.33333333333333337,2.2222222222222228
"Toothpaste,Water",Cheese,0.02,0.33333333333333337,2.2222222222222228
"Bananas,Onions",Rice,0.02,0.33333333333333337,2.0833333333333335
"Beef,Chips",Rice,0.02,0.33333333333333337,2.0833333333333335
"Butter,Soap",Rice,0.02,0.33333333333333337,2.0833333333333335
"Chicken,Eggs",Rice,0.02,0.33333333333333337,2.0833333333333335
"Chicken,Toothpaste",Rice,0.02,0.33333333333333337,2.0833333333333335
"Shampoo,Toothpaste",Rice,0.02,0.33333333333333337,2.0833333333333335
"Apples,Water",Cereal,0.02,0.33333333333333337,1.851851851851852
"Apples,Water",Eggs,0.02,0.33333333333333337,1.851851851851852
"Bananas,Soap",Eggs,0.02,0.33333333333333337,1.851851851851852
"Beef,Chips",Eggs,0.02,0.33333333333333337,1.851851851851852
"Beef,Fish",Cereal,0.02,0.33333333333333337,1.851851851851852
"Beef,Tomatoes",Eggs,0.02,0.33333333333333337,1.851851851851852
"Butter,Soap",Cereal,0.02,0.33333333333333337,1.851851851851852
"Butter,Soap",Eggs,0.02,0.33333333333333337,1.851851851851852
"Butter,Toothpaste",Cereal,0.02,0.33333333333333337,1.851851851851852
"Cheese,Onions",Eggs,0.02,0.33333333333333337,1.851851851851852
"Chicken,Shampoo",Cereal,0.02,0.33333333333333337,1.851851851851852
"Chicken,Toothpaste",Eggs,0.02,0.33333333333333337,1.851851851851852
"Chips,Toothpaste",Cereal,0.02,0.33333333333333337,1.851851851851852
"Cookies,Onions",Cereal,0.02,0.33333333333333337,1.851851851851852
"Cookies,Soap",Cereal,0.02,0.33333333333333337,1.851851851851852
"Cookies,Soda",Cereal,0.02,0.33333333333333337,1.851851851851852
"Detergent,Water",Eggs,0.02,0.33333333333333337,1.851851851851852
"Toothpaste,Water",Cereal,0.02,0.33333333333333337,1.851851851851852
"Toothpaste,Yogurt",Cereal,0.02,0.33333333333333337,1.851851851851852
"Apples,Milk",Water,0.02,0.33333333333333337,1.7543859649122808
"Apples,Water",Chicken,0.02,0.33333333333333337,1.7543859649122808
"Apples,Water",Pasta,0.02,0.33333333333333337,1.7543859649122808
"Bananas,Onions",Water,0.02,0.33333333333333337,1.7543859649122808
"Beef,Tomatoes",Chicken,0.02,0.33333333333333337,1.7543859649122808
"Bread,Eggs",Water,0.02,0.33333333333333337,1.7543859649122808
"Butter,Toothpaste",Chicken,0.02,0.33333333333333337,1.7543859649122808
"Cereal,Shampoo",Chicken,0.02,0.33333333333333337,1.7543859649122808
Cheese,Water,0.05,0.33333333333333337,1.7543859649122808
"Cheese,Onions",Chicken,0.02,0.33333333333333337,1.7543859649122808
"Chips,Pasta",Chicken,0.02,0.33333333333333337,1.7543859649122808
"Chips,Toothpaste",Chicken,0.02,0.33333333333333337,1.7543859649122808
"Cookies,Soap",Pasta,0.02,0.33333333333333337,1.7543859649122808
"Cookies,Soda",Pasta,0.02,0.33333333333333337,1.7543859649122808
"Cookies,Soda",Water,0.02,0.33333333333333337,1.7543859649122808
"Detergent,Eggs",Water,0.02,0.33333333333333337,1.7543859649122808
"Detergent,Onions",Water,0.02,0.33333333333333337,1.7543859649122808
"Detergent,Water",Chicken,0.02,0.33333333333333337,1.7543859649122808
"Detergent,Water",Pasta,0.02,0.33333333333333337,1.7543859649122808
"Detergent,Yogurt",Chicken,0.02,0.33333333333333337,1.7543859649122808
"Shampoo,Toothpaste",Chicken,0.02,0.33333333333333337,1.7543859649122808
"Toothpaste,Yogurt",Water,0.02,0.33333333333333337,1.7543859649122808
"Apples,Milk",Shampoo,0.02,0.33333333333333337,1.6666666666666667
"Bananas,Onions",Chips,0.02,0.33333333333333337,1.6666666666666667
"Bananas,Soap",Chips,0.02,0.33333333333333337,1.6666666666666667
"Beef,Chips",Bread,0.02,0.33333333333333337,1.6666666666666667
"Beef,Chips",Shampoo,0.02,0.33333333333333337,1.6666666666666667
"Beef,Fish",Cookies,0.02,0.33333333333333337,1.6666666666666667
"Beef,Milk",Cookies,0.02,0.33333333333333337,1.6666666666666667
"Beef,Milk",Shampoo,0.02,0.33333333333333337,1.6666666666666667
"Beef,Milk",Soda,0.02,0.33333333333333337,1.6666666666666667
"Beef,Shampoo",Chips,0.02,0.33333333333333337,1.6666666666666667
"Beef,Tomatoes",Bread,0.02,0.33333333333333337,1.6666666666666667
"Beef,Tomatoes",Cookies,0.02,0.33333333333333337,1.6666666666666667
"Beef,Tomatoes",Shampoo,0.02,0.33333333333333337,1.6666666666666667
"Bread,Eggs",Chips,0.02,0.33333333333333337,1.6666666666666667
Butter,Chips,0.08,0.33333333333333337,1.6666666666666667
"Butter,Soap",Chips,0.02,0.33333333333333337,1.6666666666666667
"Butter,Soda",Chips,0.02,0.33333333333333337,1.6666666666666667
"Butter,Soda",Cookies,0.02,0.33333333333333337,1.6666666666666667
"Butter,Toothpaste",Shampoo,0.02,0.33333333333333337,1.6666666666666667
"Butter,Toothpaste",Soda,0.02,0.33333333333333337,1.6666666666666667
"Cereal,Onions",Cookies,0.02,0.33333333333333337,1.6666666666666667
"Cereal,Shampoo",Cookies,0.02,0.33333333333333337,1.6666666666666667
"Cereal,Shampoo",Soda,0.02,0.33333333333333337,1.6666666666666667
"Cereal,Soap",Cookies,0.02,0.33333333333333337,1.6666666666666667
"Cereal,Soap",Shampoo,0.02,0.33333333333333337,1.6666666666666667
"Chicken,Shampoo",Chips,0.02,0.33333333333333337,1.6666666666666667
"Chicken,Toothpaste",Chips,0.02,0.33333333333333337,1.6666666666666667
"Chicken,Toothpaste",Shampoo,0.02,0.33333333333333337,1.6666666666666667
"Chips,Pasta",Bread,0.02,0.33333333333333337,1.6666666666666667
"Chips,Toothpaste",Shampoo,0.02,0.33333333333333337,1.6666666666666667
"Chips,Toothpaste",Soda,0.02,0.33333333333333337,1.6666666666666667
"Cookies,Onions",Chips,0.02,0.33333333333333337,1.6666666666666667
"Cookies,Soda",Shampoo,0.02,0.33333333333333337,1.6666666666666667
"Detergent,Onions",Bread,0.02,0.33333333333333337,1.6666666666666667
"Detergent,Yogurt",Bread,0.02,0.33333333333333337,1.6666666666666667
"Detergent,Yogurt",Cookies,0.02,0.33333333333333337,1.6666666666666667
"Fish,Rice",Cookies,0.02,0.33333333333333337,1.6666666666666667
Potatoes,Chips,0.05,0.33333333333333337,1.6666666666666667
"Shampoo,Toothpaste",Chips,0.02,0.33333333333333337,1.6666666666666667
"Shampoo,Toothpaste",Cookies,0.02,0.33333333333333337,1.6666666666666667
Tomatoes,Cookies,0.05,0.33333333333333337,1.6666666666666667
"Tomatoes,Toothpaste",Cookies,0.02,0.33333333333333337,1.6666666666666667
"Tomatoes,Toothpaste",Shampoo,0.02,0.33333333333333337,1.6666666666666667
"Tomatoes,Toothpaste",Soda,0.02,0.33333333333333337,1.6666666666666667
"Toothpaste,Yogurt",Chips,0.02,0.33333333333333337,1.6666666666666667
"Apples,Water",Detergent,0.02,0.33333333333333337,1.5873015873015874
"Bananas,Onions",Detergent,0.02,0.33333333333333337,1.5873015873015874
"Bananas,Soap",Detergent,0.02,0.33333333333333337,1.5873015873015874
"Cereal,Shampoo",Detergent,0.02,0.33333333333333337,1.5873015873015874
"Chicken,Toothpaste",Detergent,0.02,0.33333333333333337,1.5873015873015874
"Chips,Toothpaste",Detergent,0.02,0.33333333333333337,1.5873015873015874
"Cookies,Soap",Detergent,0.02,0.33333333333333337,1.5873015873015874
Tomatoes,Detergent,0.05,0.33333333333333337,1.5873015873015874
"Apples,Milk",Beef,0.02,0.33333333333333337,1.5151515151515154
"Apples,Milk",Juice,0.02,0.33333333333333337,1.5151515151515154
"Apples,Water",Juice,0.02,0.33333333333333337,1.5151515151515154
"Bananas,Onions",Apples,0.02,0.33333333333333337,1.5151515151515154
"Bananas,Onions",Juice,0.02,0.33333333333333337,1.5151515151515154
"Bananas,Soap",Fish,0.02,0.33333333333333337,1.5151515151515154
"Beef,Chips",Toothpaste,0.02,0.33333333333333337,1.5151515151515154
"Beef,Milk",Apples,0.02,0.33333333333333337,1.5151515151515154
"Beef,Milk",Bananas,0.02,0.33333333333333337,1.5151515151515154
"Beef,Milk",Toothpaste,0.02,0.33333333333333337,1.5151515151515154
"Beef,Shampoo",Toothpaste,0.02,0.33333333333333337,1.5151515151515154
"Beef,Tomatoes",Toothpaste,0.02,0.33333333333333337,1.5151515151515154
"Bread,Eggs",Beef,0.02,0.33333333333333337,1.5151515151515154
"Bread,Eggs",Fish,0.02,0.33333333333333337,1.5151515151515154
"Butter,Soap",Fish,0.02,0.33333333333333337,1.5151515151515154
"Butter,Soap",Juice,0.02,0.33333333333333337,1.5151515151515154
"Butter,Soda",Toothpaste,0.02,0.33333333333333337,1.5151515151515154
"Butter,Toothpaste",Beef,0.02,0.33333333333333337,1.5151515151515154
"Butter,Toothpaste",Juice,0.02,0.33333333333333337,1.5151515151515154
"Cereal,Onions",Beef,0.02,0.33333333333333337,1.5151515151515154
"Cereal,Soap",Beef,0.02,0.33333333333333337,1.5151515151515154
"Cereal,Soap",Juice,0.02,0.33333333333333337,1.5151515151515154
"Cheese,Onions",Apples,0.02,0.33333333333333337,1.5151515151515154
"Chicken,Eggs",Apples,0.02,0.33333333333333337,1.5151515151515154
"Chicken,Eggs",Beef,0.02,0.33333333333333337,1.5151515151515154
"Chicken,Eggs",Toothpaste,0.02,0.33333333333333337,1.5151515151515154
"Chicken,Shampoo",Fish,0.02,0.33333333333333337,1.5151515151515154
"Chicken,Shampoo",Juice,0.02,0.33333333333333337,1.5151515151515154
"Chicken,Shampoo",Toothpaste,0.02,0.33333333333333337,1.5151515151515154
"Chicken,Toothpaste",Apples,0.02,0.33333333333333337,1.5151515151515154
"Chips,Toothpaste",Beef,0.02,0.33333333333333337,1.5151515151515154
"Chips,Toothpaste",Fish,0.02,0.33333333333333337,1.5151515151515154
"Cookies,Onions",Beef,0.02,0.33333333333333337,1.5151515151515154
"Cookies,Onions",Fish,0.02,0.33333333333333337,1.5151515151515154
"Cookies,Onions",Juice,0.02,0.33333333333333337,1.5151515151515154
"Cookies,Onions",Toothpaste,0.02,0.33333333333333337,1.5151515151515154
"Cookies,Soap",Fish,0.02,0.33333333333333337,1.5151515151515154
"Cookies,Soap",Toothpaste,0.02,0.33333333333333337,1.5151515151515154
"Cookies,Soda",Juice,0.02,0.33333333333333337,1.5151515151515154
"Cookies,Soda",Toothpaste,0.02,0.33333333333333337,1.5151515151515154
"Detergent,Eggs",Beef,0.02,0.33333333333333337,1.5151515151515154
"Detergent,Onions",Apples,0.02,0.33333333333333337,1.5151515151515154
"Detergent,Onions",Bananas,0.02,0.33333333333333337,1.5151515151515154
"Detergent,Water",Apples,0.02,0.33333333333333337,1.5151515151515154
"Detergent,Water",Bananas,0.02,0.33333333333333337,1.5151515151515154
"Detergent,Water",Juice,0.02,0.33333333333333337,1.5151515151515154
"Fish,Rice",Bananas,0.02,0.33333333333333337,1.5151515151515154
"Fish,Rice",Juice,0.02,0.33333333333333337,1.5151515151515154
"Fish,Rice",Toothpaste,0.02,0.33333333333333337,1.5151515151515154
"Onions,Shampoo",Beef,0.02,0.33333333333333337,1.5151515151515154
"Shampoo,Toothpaste",Beef,0.02,0.33333333333333337,1.5151515151515154
"Tomatoes,Toothpaste",Beef,0.02,0.33333333333333337,1.5151515151515154
"Tomatoes,Toothpaste",Juice,0.02,0.33333333333333337,1.5151515151515154
"Bananas,Soap",Onions,0.02,0.33333333333333337,1.4492753623188406
"Beef,Fish",Onions,0.02,0.33333333333333337,1.4492753623188406
"Beef,Milk",Onions,0.02,0.33333333333333337,1.4492753623188406
"Beef,Shampoo",Onions,0.02,0.33333333333333337,1.4492753623188406
"Beef,Tomatoes",Onions,0.02,0.33333333333333337,1.4492753623188406
"Chips,Toothpaste",Onions,0.02,0.33333333333333337,1.4492753623188406
"Detergent,Water",Onions,0.02,0.33333333333333337,1.4492753623188406
Milk,Onions,0.05,0.33333333333333337,1.4492753623188406
Potatoes,Onions,0.05,0.33333333333333337,1.4492753623188406
"Tomatoes,Toothpaste",Onions,0.02,0.33333333333333337,1.4492753623188406
"Beef,Chips",Butter,0.02,0.33333333333333337,1.388888888888889
"Beef,Shampoo",Butter,0.02,0.33333333333333337,1.388888888888889
"Cereal,Soap",Butter,0.02,0.33333333333333337,1.388888888888889
"Chicken,Toothpaste",Butter,0.02,0.33333333333333337,1.388888888888889
"Chips,Pasta",Butter,0.02,0.33333333333333337,1.388888888888889
"Cookies,Onions",Butter,0.02,0.33333333333333337,1.388888888888889
"Cookies,Soda",Butter,0.02,0.33333333333333337,1.388888888888889
"Detergent,Water",Butter,0.02,0.33333333333333337,1.388888888888889
"Onions,Shampoo",Butter,0.02,0.33333333333333337,1.388888888888889
"Shampoo,Toothpaste",Butter,0.02,0.33333333333333337,1.388888888888889
"Tomatoes,Toothpaste",Butter,0.02,0.33333333333333337,1.388888888888889
"Apples,Milk",Soap,0.02,0.33333333333333337,1.3333333333333335
"Apples,Water",Soap,0.02,0.33333333333333337,1.3333333333333335
"Bananas,Onions",Soap,0.02,0.33333333333333337,1.3333333333333335
"Beef,Fish",Soap,0.02,0.33333333333333337,1.3333333333333335
"Beef,Shampoo",Soap,0.02,0.33333333333333337,1.3333333333333335
"Beef,Tomatoes",Soap,0.02,0.33333333333333337,1.3333333333333335
"Cereal,Shampoo",Soap,0.02,0.33333333333333337,1.3333333333333335
"Chicken,Shampoo",Soap,0.02,0.33333333333333337,1.3333333333333335
"Detergent,Water",Soap,0.02,0.33333333333333337,1.3333333333333335
"Detergent,Yogurt",Soap,0.02,0.33333333333333337,1.3333333333333335
Milk,Soap,0.05,0.33333333333333337,1.3333333333333335
"Shampoo,Toothpaste",Soap,0.02,0.33333333333333337,1.3333333333333335
Tomatoes,Soap,0.05,0.33333333333333337,1.3333333333333335
"Apples,Milk",Yogurt,0.02,0.33333333333333337,1.2820512820512822
"Beef,Milk",Yogurt,0.02,0.33333333333333337,1.2820512820512822
"Beef,Shampoo",Yogurt,0.02,0.33333333333333337,1.2820512820512822
"Bread,Eggs",Yogurt,0.02,0.33333333333333337,1.2820512820512822
"Cereal,Soap",Yogurt,0.02,0.33333333333333337,1.2820512820512822
"Chicken,Eggs",Yogurt,0.02,0.33333333333333337,1.2820512820512822
"Chips,Toothpaste",Yogurt,0.02,0.33333333333333337,1.2820512820512822
"Cookies,Soap",Yogurt,0.02,0.33333333333333337,1.2820512820512822
"Toothpaste,Water",Yogurt,0.02,0.33333333333333337,1.2820512820512822
"Butter,Juice",Cheese,0.03,0.3333333333333333,2.2222222222222223
"Potatoes,Soap",Milk,0.03,0.3333333333333333,2.2222222222222223
"Butter,Shampoo",Rice,0.03,0.3333333333333333,2.083333333333333
"Butter,Shampoo",Cereal,0.03,0.3333333333333333,1.8518518518518519
"Potatoes,Soap",Eggs,0.03,0.3333333333333333,1.8518518518518519
"Butter,Juice",Pasta,0.03,0.3333333333333333,1.7543859649122806
"Butter,Juice",Water,0.03,0.3333333333333333,1.7543859649122806
"Butter,Shampoo",Pasta,0.03,0.3333333333333333,1.7543859649122806
Eggs,Chicken,0.06,0.3333333333333333,1.7543859649122806
"Potatoes,Soap",Water,0.03,0.3333333333333333,1.7543859649122806
"Butter,Shampoo",Chips,0.03,0.3333333333333333,1.6666666666666665
"Butter,Shampoo",Soda,0.03,0.3333333333333333,1.6666666666666665
Cereal,Shampoo,0.06,0.3333333333333333,1.6666666666666665
Eggs,Bread,0.06,0.3333333333333333,1.6666666666666665
"Potatoes,Soap",Shampoo,0.03,0.3333333333333333,1.6666666666666665
"Potatoes,Soap",Soda,0.03,0.3333333333333333,1.6666666666666665
Eggs,Detergent,0.06,0.3333333333333333,1.5873015873015872
Cereal,Onions,0.06,0.3333333333333333,1.4492753623188404
"Potatoes,Soap",Butter,0.03,0.3333333333333333,1.3888888888888888
"Butter,Shampoo",Soap,0.03,0.3333333333333333,1.3333333333333333
Cereal,Soap,0.06,0.3333333333333333,1.3333333333333333
"Potatoes,Soap",Yogurt,0.03,0.3333333333333333,1.282051282051282
Soap,Soda,0.08,0.32,1.5999999999999999
Toothpaste,Cereal,0.07,0.31818181818181823,1.767676767676768
Beef,Chicken,0.07,0.31818181818181823,1.6746411483253592
Fish,Bread,0.07,0.31818181818181823,1.590909090909091
Fish,Chips,0.07,0.31818181818181823,1.590909090909091
Apples,Bananas,0.07,0.31818181818181823,1.4462809917355375
Apples,Beef,0.07,0.31818181818181823,1.4462809917355375
Bananas,Apples,0.07,0.31818181818181823,1.4462809917355375
Bananas,Juice,0.07,0.31818181818181823,1.4462809917355375
Beef,Apples,0.07,0.31818181818181823,1.4462809917355375
Juice,Bananas,0.07,0.31818181818181823,1.4462809917355375
Beef,Soap,0.07,0.31818181818181823,1.272727272727273
Chicken,Eggs,0.06,0.3157894736842105,1.7543859649122806
Chicken,Shampoo,0.06,0.3157894736842105,1.5789473684210524
Pasta,Chips,0.06,0.3157894736842105,1.5789473684210524
Water,Detergent,0.06,0.3157894736842105,1.5037593984962405
Chicken,Toothpaste,0.06,0.3157894736842105,1.4354066985645932
Water,Apples,0.06,0.3157894736842105,1.4354066985645932
Water,Toothpaste,0.06,0.3157894736842105,1.4354066985645932
Rice,Chicken,0.05,0.3125,1.644736842105263
Yogurt,Apples,0.08,0.3076923076923077,1.3986013986013988
Yogurt,Bananas,0.08,0.3076923076923077,1.3986013986013988
Onions,Soap,0.07,0.30434782608695654,1.2173913043478262
Bread,Eggs,0.06,0.3,1.6666666666666667
Shampoo,Cereal,0.06,0.3,1.6666666666666667
Chips,Pasta,0.06,0.3,1.5789473684210527
Shampoo,Chicken,0.06,0.3,1.5789473684210527
Cookies,Soda,0.06,0.3,1.4999999999999998
Soda,Cookies,0.06,0.3,1.4999999999999998
Chips,Beef,0.06,0.3,1.3636363636363635
Chips,Toothpaste,0.06,0.3,1.3636363636363635
Shampoo,Beef,0.06,0.3,1.3636363636363635
Shampoo,Toothpaste,0.06,0.3,1.3636363636363635
Cookies,Onions,0.06,0.3,1.3043478260869563
Shampoo,Onions,0.06,0.3,1.3043478260869563
Soda,Butter,0.06,0.3,1.25
Cookies,Soap,0.06,0.3,1.2
